0.40000 -36.74425357
0.43333 -36.74425357
0.46666 -36.74425357
0.49999 -36.74425357
0.53332 -36.74425357
0.56665 -36.74425357
0.59998 -36.74425357
0.63331 -36.74425357
0.66664 -36.74425357
0.69997 -36.74425357
